record,metric,ALL,AC,DC,beats_per_window,edge_weight,direction,freq_domain
0QH2ZTM3BZ_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
5L2QL31NFO_Myo,minimum_cut_value_left_to_right,0.04271506484132091,-0.062479938982302204,0.1675000852147391,4,None,left_to_right,False
5L2QL31NFO_Myo,maximum_flow_value_left_to_right,0.04271506484132091,-0.062479938982302204,0.1675000852147391,4,None,left_to_right,False
5L2QL31NFO_Myo,shortest_path_length_left_to_right,-0.010152244542773525,0.01499350809920458,-0.017693091255583233,4,None,left_to_right,False
5L2QL31NFO_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
2CRP55PZA6_Myo,minimum_cut_value_left_to_right,0.020493850436498505,0.01564972071868274,0.06599791478991571,4,None,left_to_right,False
2CRP55PZA6_Myo,maximum_flow_value_left_to_right,0.020493850436498505,0.01564972071868274,0.06599791478991571,4,None,left_to_right,False
2CRP55PZA6_Myo,shortest_path_length_left_to_right,-0.03858663583871871,-0.04686671224864403,0.14120890614283876,4,None,left_to_right,False
2CRP55PZA6_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
5QKQFM8NVM_Myo,minimum_cut_value_left_to_right,0.011656386821655942,-0.0390364138894605,0.12288032905345138,4,None,left_to_right,False
5QKQFM8NVM_Myo,maximum_flow_value_left_to_right,0.011656386821655942,-0.0390364138894605,0.12288032905345138,4,None,left_to_right,False
5QKQFM8NVM_Myo,shortest_path_length_left_to_right,-0.02065087241384862,-0.019121992438357827,-0.003620440286424448,4,None,left_to_right,False
5QKQFM8NVM_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
1LQJVQ84PB_Myo,minimum_cut_value_left_to_right,0.3566291466747409,0.3078002806088604,0.41101947615497364,4,slope,None,False
1LQJVQ84PB_Myo,maximum_flow_value_left_to_right,0.3566291466747409,0.3078002806088604,0.41101947615497364,4,slope,None,False
1LQJVQ84PB_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
3QIXI1KT4E_-,minimum_cut_value_left_to_right,0.7515019871214202,0.6285651751709996,0.8651091680032583,4,slope,None,False
3QIXI1KT4E_-,maximum_flow_value_left_to_right,0.7515019871214202,0.6285651751709996,0.8651091680032583,4,slope,None,False
3QIXI1KT4E_-,shortest_path_length_left_to_right,,,,4,slope,None,False
3333VKINUN_Myo,minimum_cut_value_left_to_right,0.009611972818989935,-0.0834777445798082,0.15654228563291508,4,None,left_to_right,False
3333VKINUN_Myo,maximum_flow_value_left_to_right,0.009611972818989935,-0.0834777445798082,0.15654228563291508,4,None,left_to_right,False
3333VKINUN_Myo,shortest_path_length_left_to_right,-0.00028209633190102654,0.052188664751736225,-0.035004520283071196,4,None,left_to_right,False
3333VKINUN_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
4MV6IIZVR5_-,minimum_cut_value_left_to_right,0.014314008577120313,-0.0328514622993016,0.09193557929573085,4,None,left_to_right,False
4MV6IIZVR5_-,maximum_flow_value_left_to_right,0.014314008577120313,-0.0328514622993016,0.09193557929573085,4,None,left_to_right,False
4MV6IIZVR5_-,shortest_path_length_left_to_right,-0.0015177180954076223,0.037407538631364624,0.004850659574480106,4,None,left_to_right,False
4MV6IIZVR5_-,dag_longest_path_length,,,,4,None,left_to_right,False
04FCFG42Y4_Myo,minimum_cut_value_left_to_right,-0.010879710751909247,-0.06558339068420188,0.10495267296513411,4,None,None,False
04FCFG42Y4_Myo,maximum_flow_value_left_to_right,-0.010879710751909247,-0.06558339068420188,0.10495267296513411,4,None,None,False
04FCFG42Y4_Myo,shortest_path_length_left_to_right,-0.003047465186810602,0.02126580916507139,-0.009627719431035152,4,None,None,False
266QSB33ZW_-,minimum_cut_value_left_to_right,-0.04561618470898399,-0.08925717715065119,0.05448534462421014,4,None,left_to_right,False
266QSB33ZW_-,maximum_flow_value_left_to_right,-0.04561618470898399,-0.08925717715065119,0.05448534462421014,4,None,left_to_right,False
266QSB33ZW_-,shortest_path_length_left_to_right,0.019466845135666794,0.04636469533115666,0.0033770638707085123,4,None,left_to_right,False
266QSB33ZW_-,dag_longest_path_length,,,,4,None,left_to_right,False
24ANGXTY94_Myo,minimum_cut_value_left_to_right,-0.032532036953408366,-0.014007344465881972,0.00735848248561869,4,None,left_to_right,False
24ANGXTY94_Myo,maximum_flow_value_left_to_right,-0.032532036953408366,-0.014007344465881972,0.00735848248561869,4,None,left_to_right,False
24ANGXTY94_Myo,shortest_path_length_left_to_right,0.019519061593267203,0.024178174091213832,0.03696256655780311,4,None,left_to_right,False
24ANGXTY94_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
42VVA1T8Y9_Myo,minimum_cut_value_left_to_right,0.010991838543693257,-0.010229640082716575,0.06082729586026883,4,None,left_to_right,False
42VVA1T8Y9_Myo,maximum_flow_value_left_to_right,0.010991838543693257,-0.010229640082716575,0.06082729586026883,4,None,left_to_right,False
42VVA1T8Y9_Myo,shortest_path_length_left_to_right,-0.002355668221515011,0.007570588220879019,0.02234697221234968,4,None,left_to_right,False
42VVA1T8Y9_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
0P21TAA273_Myo,minimum_cut_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,left_to_right,False
0P21TAA273_Myo,maximum_flow_value_left_to_right,0.031951728418008675,-0.04751155877547754,0.16648030114922158,4,None,left_to_right,False
0P21TAA273_Myo,shortest_path_length_left_to_right,-0.0025891735097603842,-0.020885588505479898,0.03319214009837671,4,None,left_to_right,False
0P21TAA273_Myo,dag_longest_path_length,,,,4,None,left_to_right,False
1SU7TSDSEB_Myo,minimum_cut_value_left_to_right,0.4160904486053942,0.424170189252477,0.38158448432701836,4,slope,None,False
1SU7TSDSEB_Myo,maximum_flow_value_left_to_right,0.4160904486053942,0.424170189252477,0.38158448432701836,4,slope,None,False
1SU7TSDSEB_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
2CRP55PZA6_Myo,minimum_cut_value_left_to_right,0.36182812254718943,0.3544133331458418,0.4760602795124479,4,slope,None,False
2CRP55PZA6_Myo,maximum_flow_value_left_to_right,0.36182812254718943,0.3544133331458418,0.4760602795124479,4,slope,None,False
2CRP55PZA6_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
1BN18COELA_Myo,minimum_cut_value_left_to_right,0.6129829378585946,0.587098059880899,0.6888877169121499,4,slope,None,False
1BN18COELA_Myo,maximum_flow_value_left_to_right,0.6129829378585946,0.587098059880899,0.6888877169121499,4,slope,None,False
1BN18COELA_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
0QH2ZTM3BZ_Myo,minimum_cut_value_left_to_right,0.43985877613284324,0.41269772911592717,0.4541243746359416,4,slope,None,False
0QH2ZTM3BZ_Myo,maximum_flow_value_left_to_right,0.43985877613284324,0.41269772911592717,0.4541243746359416,4,slope,None,False
0QH2ZTM3BZ_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
1LQJVQ84PB_Myo,minimum_cut_value_left_to_right,0.3566291466747409,0.3078002806088604,0.41101947615497364,4,slope,left_to_right,False
1LQJVQ84PB_Myo,maximum_flow_value_left_to_right,0.3566291466747409,0.3078002806088604,0.41101947615497364,4,slope,left_to_right,False
1LQJVQ84PB_Myo,shortest_path_length_left_to_right,0.9714379053514612,0.9793874842512071,0.9616451244303806,4,slope,left_to_right,False
1LQJVQ84PB_Myo,dag_longest_path_length,0.3232395133944724,0.2711651239790645,0.39317782969917847,4,slope,left_to_right,False
5L2QL31NFO_Myo,minimum_cut_value_left_to_right,0.6230350790840825,0.48388384240947924,0.7088666041221943,4,slope,None,False
5L2QL31NFO_Myo,maximum_flow_value_left_to_right,0.6230350790840825,0.48388384240947924,0.7088666041221943,4,slope,None,False
5L2QL31NFO_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
5QKQFM8NVM_Myo,minimum_cut_value_left_to_right,0.4873234609500042,0.431725846743215,0.5658017310604141,4,slope,None,False
5QKQFM8NVM_Myo,maximum_flow_value_left_to_right,0.4873234609500042,0.431725846743215,0.5658017310604141,4,slope,None,False
5QKQFM8NVM_Myo,shortest_path_length_left_to_right,,,,4,slope,None,False
3QIXI1KT4E_-,minimum_cut_value_left_to_right,0.7515019871214202,0.6285651751709996,0.8651091680032583,4,slope,left_to_right,False
3QIXI1KT4E_-,maximum_flow_value_left_to_right,0.7515019871214202,0.6285651751709996,0.8651091680032583,4,slope,left_to_right,False
3QIXI1KT4E_-,shortest_path_length_left_to_right,0.8729349176579444,0.9009773945797883,0.8537000601550778,4,slope,left_to_right,False
3QIXI1KT4E_-,dag_longest_path_length,0.7927403340450483,0.6283467877764584,0.9187910354138378,4,slope,left_to_right,False
14N1AVNKK8_Myo,minimum_cut_value_left_to_right,0.04268447971545376,-0.02375776850357117,0.12487188098225611,4,None,left_to_right,False
14N1AVNKK8_Myo,maximum_flow_value_left_to_right,0.04268447971545376,-0.02375776850357117,0.12487188098225611,4,None,left_to_right,False
